Conformer,Initial PE (kcal/mol),Minimized PE (kcal/mol),RMS between initial and minimized conformer (Angstrom)
1704,-51.782,-71.542,0.078
1705,-54.602,-75.204,0.075
1706,-59.962,-77.105,0.073
1707,-68.536,-79.687,0.068
1708,-74.636,-81.946,0.052
1709,-77.282,-83.109,0.040
1710,-71.771,-82.372,0.059
1711,-38.697,-79.811,0.083
1712,0.960,-77.209,0.097
1713,-29.982,-76.244,0.082
1714,-56.058,-77.338,0.081
1715,-60.857,-77.218,0.070
1716,-64.620,-78.227,0.068
1717,-70.266,-80.293,0.061
1718,-74.777,-82.533,0.056
1719,-77.550,-84.015,0.047
1720,-78.618,-84.643,0.043
1721,-78.383,-84.311,0.042
1722,-76.648,-82.927,0.046
1723,-71.262,-80.763,0.061
1724,-64.326,-79.127,0.076
1725,-66.467,-78.585,0.073
1726,-68.274,-78.007,0.063
1727,-64.617,-76.440,0.063
1728,-57.806,-75.013,0.069
1729,-26.397,-68.833,0.095
1730,-33.306,-70.222,0.095
1731,-44.876,-73.158,0.096
1732,-59.238,-77.401,0.082
1733,-65.670,-79.049,0.067
1734,-62.465,-80.005,0.069
1735,-64.247,-79.989,0.067
1736,-54.925,-78.863,0.082
1737,-8.706,-76.577,0.097
1738,8.386,-77.332,0.103
1739,-47.591,-81.807,0.089
1740,-72.537,-85.186,0.070
1741,-77.321,-86.991,0.057
1742,-78.199,-87.462,0.054
1743,-77.903,-87.005,0.052
1744,-76.796,-85.986,0.053
1745,-75.249,-84.470,0.053
1746,-73.839,-82.693,0.051
1747,-72.353,-80.482,0.047
1748,-69.947,-77.415,0.045
1749,-66.531,-73.842,0.044
1750,-61.927,-70.832,0.051
1751,-52.412,-68.696,0.069
1752,-36.537,-68.169,0.092
1753,-38.818,-66.294,0.081
1754,-37.598,-66.213,0.086
1755,-8.829,-65.703,0.110
1756,291.234,-64.177,0.172
1757,523.688,-73.592,0.206
1758,23.539,-76.014,0.123
1759,-43.528,-76.166,0.093
1760,48.996,-73.512,0.107
1761,97.010,-72.487,0.107
1762,-14.700,-77.893,0.105
1763,-61.721,-83.137,0.104
1764,-71.815,-86.134,0.087
1765,-75.933,-87.750,0.077
1766,-77.024,-86.863,0.066
1767,-73.076,-84.770,0.074
1768,-68.973,-82.262,0.078
1769,-72.112,-80.382,0.056
1770,-71.450,-78.900,0.049
1771,-67.586,-76.027,0.056
1772,-64.579,-73.132,0.053
1773,-65.106,-71.706,0.044
1774,-63.438,-70.278,0.044
1775,-57.272,-68.151,0.060
1776,-46.909,-66.295,0.072
1777,-45.911,-70.182,0.081
1778,-51.689,-73.452,0.090
1779,-62.115,-77.023,0.086
1780,-69.689,-79.501,0.065
1781,-72.522,-80.110,0.049
1782,-64.521,-78.974,0.064
1783,-32.265,-76.966,0.080
1784,-19.554,-76.447,0.084
1785,-48.138,-78.005,0.082
1786,-59.611,-78.585,0.081
1787,-60.767,-78.057,0.075
1788,-65.302,-78.353,0.066
1789,-71.023,-79.998,0.056
1790,-74.268,-81.673,0.048
1791,-75.408,-82.475,0.046
1792,-75.191,-82.211,0.046
1793,-74.020,-81.019,0.047
1794,-71.927,-79.205,0.050
1795,-69.855,-77.538,0.051
1796,-69.717,-76.669,0.047
1797,-69.392,-75.901,0.043
1798,-66.872,-74.301,0.046
1799,-60.699,-71.875,0.056
1800,-51.204,-69.705,0.069
1801,-47.518,-69.332,0.077
1802,-53.790,-72.047,0.074
1803,-63.740,-75.668,0.068
1804,-71.387,-79.170,0.055
1805,-75.319,-81.463,0.046
1806,-75.328,-81.766,0.044
1807,-63.879,-80.506,0.072
1808,24.242,-77.423,0.102
1809,276.558,-74.294,0.125
1810,168.427,-76.928,0.114
1811,-35.278,-82.623,0.090
1812,-75.515,-85.846,0.063
1813,-80.049,-87.446,0.054
1814,-80.466,-87.794,0.056
1815,-80.306,-87.108,0.051
1816,-79.579,-86.128,0.048
1817,-78.322,-84.821,0.047
1818,-76.422,-82.862,0.047
1819,-72.549,-80.099,0.059
1820,-59.786,-76.286,0.083
1821,-30.034,-71.551,0.091
1822,-36.471,-69.557,0.091
1823,-52.565,-68.277,0.073
1824,-49.999,-68.067,0.073
1825,18.522,-70.652,0.134
1826,2383.586,-59.770,0.411
1827,328619.082,60.600,1.171
1828,469529.132,90.541,1.148
1829,3507.242,-45.668,0.403
1830,80.570,-77.039,0.137
1831,30.673,-80.702,0.113
1832,-47.799,-81.868,0.089
1833,-42.735,-81.865,0.087
1834,-15.915,-80.622,0.090
1835,-42.066,-81.651,0.084
1836,-69.810,-83.094,0.064
1837,-72.795,-82.889,0.063
1838,-17.756,-80.817,0.107
1839,857.060,-33.928,0.441
1840,616.072,40.645,0.506
1841,-39.632,-78.348,0.109
1842,-70.763,-78.980,0.057
1843,-72.544,-79.342,0.046
1844,-72.417,-78.982,0.043
1845,-70.256,-77.256,0.046
1846,-65.797,-75.048,0.055
1847,-56.896,-73.569,0.068
1848,-39.629,-72.241,0.082
1849,-46.746,-71.773,0.079
1850,-54.998,-74.557,0.074
1851,-65.781,-77.774,0.065
1852,-73.689,-81.344,0.052
1853,-77.664,-83.718,0.042
1854,-76.215,-84.108,0.052
1855,-52.953,-83.038,0.089
1856,109.538,-79.637,0.123
1857,403.751,-75.669,0.152
1858,144.416,-74.131,0.114
1859,-42.371,-77.548,0.084
1860,-69.907,-79.805,0.061
1861,-72.665,-81.039,0.056
1862,-73.860,-81.795,0.058
1863,-75.329,-82.193,0.051
1864,-76.064,-82.423,0.046
1865,-75.834,-82.205,0.045
1866,-74.593,-81.077,0.046
1867,-71.135,-79.169,0.063
1868,-58.010,-76.715,0.100
1869,-20.782,-72.452,0.109
1870,-24.806,-69.541,0.099
1871,-49.118,-69.853,0.091
1872,-48.113,-69.942,0.079
1873,-48.789,-72.685,0.080
1874,-55.979,-74.756,0.076
1875,-66.185,-78.111,0.071
1876,-73.118,-80.568,0.053
1877,-75.699,-81.724,0.043
1878,-66.658,-80.986,0.065
1879,-4.909,-78.597,0.095
1880,87.543,-75.788,0.102
1881,12.407,-77.302,0.097
1882,-52.415,-79.295,0.081
1883,-65.316,-79.922,0.066
1884,-68.871,-80.044,0.062
1885,-71.785,-80.761,0.055
1886,-74.595,-82.282,0.052
1887,-76.796,-83.311,0.047
1888,-77.651,-83.654,0.042
1889,-77.147,-83.088,0.041
1890,-74.804,-81.386,0.048
1891,-66.791,-78.715,0.070
1892,-52.264,-76.219,0.085
1893,-55.900,-75.508,0.082
1894,-62.620,-75.064,0.074
1895,-59.462,-73.695,0.068
1896,-51.775,-72.212,0.073
1897,-54.072,-72.165,0.070
1898,-60.235,-75.028,0.067
1899,-68.544,-78.611,0.060
1900,-74.465,-81.628,0.050
1901,-76.959,-83.368,0.044
1902,-77.195,-83.972,0.043
1903,-72.463,-83.264,0.061
1904,-36.958,-81.029,0.091
1905,61.163,-77.048,0.105
1906,39.659,-76.114,0.097
1907,-49.334,-79.351,0.079
1908,-71.931,-81.371,0.056
1909,-74.137,-82.501,0.054
1910,-74.559,-82.817,0.055
1911,-75.346,-82.823,0.051
1912,-75.657,-82.648,0.046
1913,-75.188,-82.061,0.045
1914,-74.085,-80.931,0.044
1915,-72.110,-79.163,0.047
1916,-67.061,-76.571,0.064
1917,-52.318,-73.080,0.084
1918,-41.207,-70.310,0.090
1919,-51.871,-69.763,0.078
1920,-53.883,-70.530,0.072
1921,-59.049,-74.896,0.066
1922,-63.987,-77.372,0.064
1923,-71.040,-80.554,0.057
1924,-76.714,-83.680,0.048
1925,-78.984,-85.364,0.042
1926,-78.169,-85.802,0.046
1927,-76.509,-85.332,0.050
1928,-62.237,-83.948,0.076
1929,-7.639,-80.790,0.095
1930,17.564,-79.111,0.098
1931,-44.213,-80.919,0.081
1932,-71.974,-83.118,0.061
1933,-76.052,-84.326,0.053
1934,-76.967,-84.795,0.051
1935,-77.686,-84.928,0.048
1936,-77.812,-84.947,0.045
1937,-77.223,-84.446,0.045
1938,-76.087,-83.395,0.046
1939,-74.358,-82.015,0.048
1940,-70.009,-79.983,0.064
1941,-57.917,-76.815,0.081
1942,-49.446,-73.959,0.087
1943,-57.682,-72.962,0.071
1944,-59.132,-73.406,0.065
1945,-49.925,-72.594,0.074
1946,-56.509,-75.187,0.072
1947,-66.160,-78.433,0.066
1948,-73.707,-81.697,0.053
1949,-77.738,-83.840,0.042
1950,-77.650,-84.027,0.042
1951,-66.697,-82.519,0.068
1952,14.590,-79.388,0.102
1953,237.188,-75.811,0.122
1954,141.141,-76.290,0.110
1955,-36.959,-80.041,0.084
1956,-71.886,-82.482,0.061
1957,-75.651,-83.658,0.053
1958,-76.865,-84.081,0.049
1959,-77.957,-84.294,0.043
1960,-78.325,-84.365,0.040
1961,-77.873,-83.923,0.039
1962,-76.523,-82.558,0.040
1963,-73.126,-80.141,0.050
1964,-61.083,-76.813,0.077
1965,-31.569,-72.698,0.092
1966,-37.194,-70.459,0.086
1967,-54.314,-70.395,0.072
1968,-52.104,-70.873,0.071
1969,-52.287,-66.655,0.068
1970,-57.268,-69.699,0.067
1971,-63.955,-73.723,0.061
1972,-69.259,-77.605,0.057
1973,-72.262,-79.883,0.052
1974,-69.587,-79.733,0.061
1975,-33.801,-77.523,0.088
1976,107.549,-73.229,0.104
1977,126.940,-74.206,0.106
1978,-20.526,-80.775,0.098
1979,-68.193,-85.017,0.078
1980,-76.188,-87.731,0.071
1981,-76.665,-88.834,0.078
1982,-75.713,-88.365,0.085
1983,-74.958,-86.604,0.079
1984,-74.244,-84.900,0.072
1985,-73.160,-83.266,0.068
1986,-71.114,-80.968,0.066
1987,-65.300,-77.648,0.077
1988,-42.915,-73.242,0.095
1989,-15.328,-69.329,0.101
1990,-39.409,-68.702,0.098
1991,-52.247,-67.126,0.083
1992,-51.891,-66.123,0.074
1993,-36.681,-67.516,0.084
1994,-45.458,-70.932,0.083
1995,-59.689,-75.294,0.073
1996,-69.630,-79.274,0.059
1997,-74.378,-81.571,0.046
1998,-71.861,-81.425,0.053
1999,-42.695,-79.331,0.076
2000,19.128,-77.229,0.091
2001,-5.496,-79.850,0.090
2002,-56.072,-85.361,0.088
2003,-72.828,-88.307,0.066
2004,-79.808,-90.512,0.056
2005,-83.031,-91.269,0.051
2006,-82.459,-90.619,0.056
2007,-80.809,-88.611,0.054
2008,-79.277,-86.744,0.050
2009,-77.887,-85.225,0.049
2010,-76.552,-83.441,0.046
2011,-74.494,-80.939,0.043
2012,-70.936,-78.182,0.048
2013,-67.483,-75.957,0.055
2014,-63.601,-73.667,0.060
2015,-55.157,-70.348,0.067
2016,-42.707,-67.384,0.078
2017,-25.225,-67.876,0.101
2018,-34.741,-71.109,0.101
2019,-52.565,-75.560,0.100
2020,-64.228,-78.299,0.082
2021,-67.430,-79.316,0.069
2022,-66.758,-80.261,0.070
2023,-66.396,-79.403,0.068
2024,-48.533,-77.667,0.090
2025,10.800,-74.779,0.102
2026,12.200,-77.092,0.109
2027,-51.176,-82.244,0.095
2028,-73.552,-85.583,0.076
2029,-77.864,-87.051,0.059
2030,-78.624,-87.278,0.053
2031,-78.056,-86.711,0.053
2032,-76.663,-85.543,0.054
2033,-74.978,-83.976,0.055
2034,-73.554,-82.130,0.053
2035,-72.005,-79.646,0.049
2036,-69.454,-76.300,0.046
2037,-66.238,-73.017,0.045
2038,-61.879,-70.552,0.053
2039,-52.137,-68.101,0.070
2040,-35.710,-67.048,0.094
2041,-33.115,-69.419,0.085
2042,-41.175,-73.051,0.099
2043,-56.598,-76.744,0.091
2044,-67.223,-79.204,0.072
2045,-71.233,-79.833,0.054
2046,-62.380,-78.520,0.068
2047,-16.947,-76.299,0.088
2048,14.446,-75.870,0.096
2049,-32.727,-78.404,0.095
2050,-57.657,-79.933,0.083
2051,-61.580,-79.996,0.078
2052,-65.638,-79.658,0.065
2053,-70.862,-80.563,0.057
2054,-73.885,-81.584,0.049
2055,-74.919,-82.018,0.046
2056,-74.694,-81.654,0.045
2057,-73.720,-80.544,0.044
2058,-72.260,-78.756,0.043
2059,-70.540,-76.888,0.043
2060,-69.776,-75.863,0.042
2061,-68.807,-75.110,0.042
2062,-65.283,-73.701,0.051
2063,-56.577,-71.410,0.064
2064,-42.219,-69.340,0.080
2065,-27.714,-69.503,0.088
2066,-34.986,-71.976,0.091
2067,-52.993,-75.807,0.091
2068,-65.916,-78.715,0.077
2069,-71.206,-79.671,0.055
2070,-66.936,-79.002,0.062
2071,-46.245,-77.155,0.079
2072,-33.694,-75.521,0.087
2073,-43.758,-75.430,0.092
2074,-38.487,-75.828,0.103
2075,-23.431,-76.131,0.097
2076,-38.389,-79.312,0.096
2077,-64.680,-82.822,0.079
2078,-75.861,-84.961,0.058
2079,-78.445,-85.545,0.047
2080,-78.197,-84.960,0.045
2081,-77.103,-83.796,0.043
2082,-76.032,-82.370,0.040
2083,-74.918,-80.875,0.039
2084,-73.612,-79.581,0.039
2085,-71.704,-78.387,0.044
2086,-67.315,-76.458,0.054
2087,-57.272,-73.607,0.071
2088,-40.389,-70.685,0.086
2089,-52.168,-68.886,0.069
2090,-58.245,-71.937,0.065
2091,-65.865,-75.463,0.059
2092,-71.225,-78.677,0.051
2093,-74.178,-80.791,0.046
2094,-71.530,-81.134,0.057
2095,-54.121,-80.027,0.071
2096,-42.243,-80.354,0.082
2097,-58.723,-83.369,0.083
2098,-68.783,-85.835,0.076
2099,-68.802,-87.603,0.086
2100,-69.868,-87.487,0.089
2101,-72.459,-86.313,0.090
2102,-74.073,-84.778,0.077
2103,-74.909,-83.693,0.066
2104,-74.826,-82.724,0.058
2105,-73.874,-81.561,0.056
2106,-71.616,-79.830,0.062
2107,-66.479,-77.111,0.071
2108,-61.247,-74.748,0.083
2109,-60.856,-72.680,0.074
2110,-59.456,-70.298,0.070
2111,-55.712,-68.330,0.073
2112,-51.953,-67.521,0.072
2113,-28.548,-68.782,0.091
2114,-36.917,-71.767,0.091
2115,-54.090,-75.863,0.090
2116,-66.211,-78.973,0.074
2117,-72.168,-81.010,0.055
2118,-72.202,-80.876,0.050
2119,-58.571,-79.376,0.070
2120,-34.720,-78.112,0.080
2121,-42.894,-79.427,0.083
2122,-57.922,-81.470,0.086
2123,-58.009,-81.987,0.086
2124,-57.647,-81.206,0.085
2125,-64.974,-80.140,0.069
2126,-71.077,-80.568,0.056
2127,-73.435,-81.387,0.050
2128,-73.763,-81.614,0.051
2129,-73.146,-81.064,0.050
2130,-72.330,-79.905,0.048
2131,-71.204,-78.192,0.044
2132,-69.344,-76.275,0.043
2133,-66.886,-74.701,0.048
2134,-62.694,-73.020,0.059
2135,-53.663,-70.513,0.071
2136,-38.674,-68.498,0.085
2137,-27.376,-72.530,0.091
2138,-36.747,-75.300,0.093
2139,-55.958,-79.242,0.091
2140,-68.785,-82.113,0.080
2141,-74.253,-83.116,0.055
2142,-72.269,-82.183,0.057
2143,-47.727,-79.977,0.086
2144,5.668,-76.401,0.096
2145,-10.689,-76.321,0.093
2146,-53.181,-78.372,0.087
2147,-65.626,-78.897,0.066
2148,-69.089,-79.481,0.059
2149,-71.971,-80.750,0.053
2150,-74.526,-82.416,0.050
2151,-76.046,-83.523,0.048
2152,-76.416,-83.839,0.047
2153,-76.067,-83.476,0.047
2154,-75.571,-82.451,0.044
2155,-74.734,-80.877,0.040
2156,-73.640,-79.574,0.040
2157,-72.339,-78.870,0.043
2158,-68.459,-77.740,0.053
2159,-58.163,-75.490,0.071
2160,-40.039,-72.936,0.086
2161,-30.467,-69.629,0.089
2162,-38.674,-72.074,0.091
2163,-55.483,-75.857,0.090
2164,-67.125,-78.710,0.073
2165,-72.152,-80.007,0.053
2166,-69.011,-79.446,0.058
2167,-47.683,-77.505,0.076
2168,-26.835,-76.185,0.092
2169,-41.958,-76.164,0.089
2170,-51.905,-75.924,0.083
2171,-50.781,-76.299,0.088
2172,-56.149,-78.239,0.084
2173,-67.820,-81.705,0.079
2174,-74.907,-83.876,0.060
2175,-77.238,-84.770,0.053
2176,-77.159,-84.477,0.050
2177,-76.128,-83.429,0.049
2178,-75.012,-81.934,0.047
2179,-73.892,-80.394,0.045
2180,-72.830,-79.270,0.045
2181,-71.198,-78.151,0.048
2182,-67.053,-76.221,0.056
2183,-57.353,-73.118,0.068
2184,-41.283,-70.276,0.084
2185,-39.302,-71.946,0.087
2186,-46.600,-74.576,0.094
2187,-60.163,-78.004,0.086
2188,-69.687,-81.026,0.071
2189,-74.448,-82.719,0.054
2190,-74.234,-81.952,0.048
2191,-56.346,-79.712,0.078
2192,12.456,-75.975,0.099
2193,34.332,-74.572,0.099
2194,-36.599,-77.625,0.091
2195,-64.879,-79.631,0.073
2196,-70.729,-80.643,0.059
2197,-73.417,-81.979,0.053
2198,-75.496,-83.332,0.050
2199,-76.566,-84.089,0.048
2200,-76.555,-84.026,0.047
2201,-75.831,-83.208,0.046
2202,-74.731,-81.595,0.044
2203,-72.762,-79.314,0.045
2204,-70.736,-77.352,0.045
2205,-70.077,-76.648,0.043
2206,-67.439,-75.797,0.048
2207,-59.684,-73.753,0.061
2208,-46.973,-71.705,0.078
2209,-55.367,-71.225,0.072
2210,-58.711,-73.888,0.078
2211,-64.186,-76.333,0.073
2212,-67.619,-78.737,0.067
2213,-71.674,-80.687,0.055
2214,-70.396,-79.862,0.052
2215,-38.250,-76.998,0.076
2216,34.649,-74.554,0.093
2217,5.734,-76.511,0.092
2218,-53.102,-79.257,0.082
2219,-67.359,-80.106,0.067
2220,-69.941,-80.226,0.062
2221,-72.262,-80.704,0.053
2222,-74.093,-81.522,0.048
2223,-74.638,-81.859,0.046
2224,-74.189,-81.395,0.046
2225,-72.614,-79.962,0.048
2226,-68.256,-77.520,0.059
2227,-59.479,-74.584,0.070
2228,-58.835,-72.869,0.066
2229,-64.537,-72.875,0.054
2230,-65.413,-72.300,0.046
2231,-62.652,-71.034,0.051
2232,-57.866,-70.292,0.064
2233,-56.697,-73.295,0.070
2234,-61.535,-75.698,0.063
2235,-67.696,-78.496,0.060
2236,-73.799,-82.024,0.051
2237,-78.449,-84.804,0.043
2238,-78.368,-85.562,0.047
2239,-71.820,-85.056,0.074
2240,-25.613,-82.954,0.104
2241,171.213,-79.451,0.129
2242,218.742,-76.330,0.123
2243,-1.291,-78.484,0.096
2244,-67.150,-81.460,0.073
2245,-74.835,-82.460,0.053
2246,-75.684,-83.041,0.052
2247,-76.362,-83.225,0.049
2248,-76.768,-83.345,0.045
2249,-76.691,-83.375,0.044
2250,-75.911,-82.778,0.045
2251,-73.955,-81.331,0.051
2252,-68.131,-79.396,0.077
2253,-44.175,-76.112,0.103
2254,-10.532,-72.140,0.107
2255,-39.084,-71.141,0.098
2256,-54.722,-71.441,0.077
2257,-40.169,-72.710,0.082
2258,-47.908,-75.974,0.092
2259,-62.169,-79.272,0.082
2260,-71.957,-82.231,0.066
2261,-76.549,-83.797,0.049
2262,-75.738,-83.162,0.047
2263,-56.507,-81.196,0.079
2264,5.803,-77.883,0.101
2265,12.349,-76.307,0.096
2266,-46.180,-78.772,0.086
2267,-66.939,-79.955,0.068
2268,-71.376,-80.627,0.056
2269,-73.821,-81.640,0.051
2270,-75.950,-82.969,0.046
2271,-77.209,-83.984,0.045
2272,-77.476,-84.267,0.045
2273,-77.090,-83.823,0.045
2274,-76.332,-82.588,0.042
2275,-74.814,-80.738,0.042
2276,-73.238,-79.113,0.042
2277,-72.567,-78.465,0.041
2278,-69.769,-77.529,0.049
2279,-61.700,-75.322,0.062
2280,-48.322,-72.997,0.078
2281,-51.833,-71.981,0.073
2282,-57.533,-74.028,0.068
2283,-64.143,-76.145,0.061
2284,-69.823,-79.324,0.056
2285,-75.573,-82.252,0.045
2286,-76.052,-83.031,0.047
2287,-59.326,-81.816,0.082
2288,49.239,-77.853,0.109
2289,232.416,-72.138,0.120
2290,77.520,-73.001,0.101
2291,-47.624,-76.673,0.076
2292,-68.897,-79.197,0.061
2293,-71.701,-80.591,0.058
2294,-73.117,-81.534,0.058
2295,-74.594,-82.090,0.052
2296,-75.314,-82.383,0.048
2297,-75.280,-82.368,0.047
2298,-74.341,-81.492,0.048
2299,-71.378,-79.574,0.058
2300,-60.455,-76.404,0.083
2301,-30.133,-72.476,0.105
2302,-30.910,-69.853,0.094
2303,-51.546,-69.884,0.080
2304,-52.426,-70.514,0.073
2305,-49.657,-74.102,0.081
2306,-58.425,-76.688,0.073
2307,-69.210,-79.790,0.061
2308,-76.330,-82.875,0.047
2309,-79.455,-84.892,0.040
2310,-76.890,-85.074,0.055
2311,-45.532,-83.866,0.096
2312,127.564,-79.532,0.119
2313,275.752,-74.910,0.127
2314,44.333,-76.052,0.102
2315,-56.735,-78.934,0.081
2316,-70.799,-80.462,0.061
2317,-72.319,-81.435,0.061
2318,-73.738,-82.232,0.059
2319,-75.921,-83.081,0.053
2320,-77.300,-83.656,0.046
2321,-77.469,-83.662,0.043
2322,-76.479,-82.761,0.044
2323,-73.152,-80.887,0.059
2324,-60.118,-78.455,0.091
2325,-23.764,-74.774,0.107
2326,-27.878,-72.387,0.100
2327,-51.109,-72.490,0.090
2328,-50.239,-72.534,0.082
2329,-27.553,-72.382,0.089
2330,-37.183,-75.388,0.094
2331,-56.277,-79.164,0.093
2332,-68.860,-81.773,0.078
2333,-73.809,-82.254,0.054
2334,-69.108,-81.166,0.064
2335,-38.558,-78.797,0.088
2336,-4.364,-75.951,0.092
2337,-32.825,-76.729,0.092
2338,-56.129,-78.002,0.085
2339,-60.840,-77.928,0.077
2340,-64.605,-78.401,0.069
2341,-70.260,-80.261,0.059
2342,-74.383,-82.187,0.050
2343,-76.412,-83.355,0.046
2344,-76.921,-83.590,0.043
2345,-76.642,-83.192,0.042
2346,-76.157,-82.134,0.039
2347,-75.360,-80.767,0.037
2348,-74.584,-79.878,0.036
2349,-73.324,-79.253,0.039
2350,-69.209,-77.897,0.050
2351,-58.537,-75.361,0.065
2352,-40.096,-72.838,0.079
2353,-66.991,-75.994,0.050
2354,-46.891,-74.436,0.095
2355,211.531,-70.813,0.166
2356,3364.117,-35.974,0.391
2357,3253.579,-62.564,0.581
2358,150.397,-78.022,0.127
2359,-51.817,-78.912,0.088
2360,11.402,-77.574,0.100
2361,51.375,-75.093,0.102
2362,-29.418,-77.677,0.089
2363,-66.273,-80.298,0.074
2364,-72.200,-81.176,0.058
2365,-72.083,-81.086,0.060
2366,-60.385,-80.486,0.100
2367,140.110,-77.949,0.134
2368,1016.775,-19.474,0.479
2369,114.873,-74.573,0.126
2370,-62.800,-77.407,0.086
2371,-47.404,-76.755,0.092
2372,14.331,-73.672,0.106
2373,-18.233,-72.701,0.092
2374,-61.738,-74.886,0.071
2375,-69.182,-75.647,0.045
2376,-69.264,-76.367,0.044
2377,-20.603,-65.110,0.097
2378,68.690,-62.235,0.145
2379,2164.401,-49.156,0.408
2380,89710.164,88874.785,0.003
2381,47633.296,51.226,1.155
2382,658.315,-14.456,0.493
2383,-55.884,-78.098,0.089
2384,-43.937,-77.273,0.083
2385,33.575,-74.401,0.097
2386,27.697,-76.574,0.101
2387,-49.850,-82.351,0.090
2388,-73.540,-85.194,0.071
2389,-75.631,-85.358,0.066
2390,-59.708,-83.450,0.106
2391,110.286,-79.388,0.133
2392,157.632,-77.405,0.155
2393,-51.605,-78.563,0.097
2394,-71.088,-78.915,0.052
2395,-70.686,-77.426,0.044
2396,-67.999,-74.307,0.044
2397,-65.184,-71.470,0.043
2398,-61.968,-69.795,0.051
2399,-54.001,-68.498,0.069
2400,-39.302,-67.368,0.085
